573  9.51999	1.290194e-01	2.580472e-02	6.884186e-01	-7.979660e-01	-7.201408e-01	5.370899e-01	6.104084e-01	6.783213e-01	7.380953e-01	7.887088e-01	8.303652e-01	8.639855e-01	8.907904e-01	9.119999e-01	9.287384e-01	9.419675e-01	9.524325e-01	9.607497e-01	9.673940e-01	9.727242e-01	9.770308e-01	9.805246e-01	9.833770e-01	9.857178e-01	9.876469e-01	
193  9.53427	1.278592e-01	2.434591e-02	6.859732e-01	-8.406751e-01	-7.321516e-01	5.348915e-01	6.117738e-01	6.826560e-01	7.445524e-01	7.964126e-01	8.385714e-01	8.721509e-01	8.985645e-01	9.191868e-01	9.352552e-01	9.478009e-01	9.576117e-01	9.653288e-01	9.714300e-01	9.762739e-01	9.801520e-01	9.832726e-01	9.857999e-01	9.878573e-01	9.895397e-01	
273  11.1838	1.302999e-01	1.963212e-02	6.787402e-01	-9.391534e-01	-7.150167e-01	5.383307e-01	6.230030e-01	6.995033e-01	7.645800e-01	8.174815e-01	8.591328e-01	8.912623e-01	9.157728e-01	9.343623e-01	9.484567e-01	9.592044e-01	9.674270e-01	9.737558e-01	9.786632e-01	9.824933e-01	9.855101e-01	9.879000e-01	9.898068e-01	9.913369e-01	9.925706e-01	
266  11.4509	1.281092e-01	2.345122e-02	6.862937e-01	-8.474215e-01	-6.975634e-01	5.333348e-01	6.105638e-01	6.815270e-01	7.433750e-01	7.951544e-01	8.372550e-01	8.708169e-01	8.972542e-01	9.179332e-01	9.340788e-01	9.467133e-01	9.566161e-01	9.644212e-01	9.706077e-01	9.755344e-01	9.794885e-01	9.826766e-01	9.852642e-01	9.873755e-01	9.891061e-01	
249  9.35042	1.262721e-01	2.312106e-02	6.808603e-01	-8.611327e-01	-6.963514e-01	5.340164e-01	6.123408e-01	6.841093e-01	7.464324e-01	7.983895e-01	8.404442e-01	8.738171e-01	8.999895e-01	9.203754e-01	9.362306e-01	9.485917e-01	9.582488e-01	9.658425e-01	9.718426e-01	9.766020e-01	9.804120e-01	9.834794e-01	9.859642e-01	9.879867e-01	9.896406e-01	
322  9.70203	1.272135e-01	2.547144e-02	6.851004e-01	-8.231930e-01	-6.526610e-01	5.360186e-01	6.109665e-01	6.796855e-01	7.396878e-01	7.901811e-01	8.315504e-01	8.648365e-01	8.913264e-01	9.122705e-01	9.288013e-01	9.418743e-01	9.522284e-01	9.604727e-01	9.670709e-01	9.723740e-01	9.766679e-01	9.801601e-01	9.830182e-01	9.853693e-01	9.873118e-01	
225  8.55615	1.326654e-01	2.122636e-02	6.807717e-01	-9.219377e-01	-6.712532e-01	5.440134e-01	6.269151e-01	7.014398e-01	7.647546e-01	8.163247e-01	8.571107e-01	8.887721e-01	9.131012e-01	9.317021e-01	9.459301e-01	9.568609e-01	9.652872e-01	9.718332e-01	9.769491e-01	9.809673e-01	9.841546e-01	9.866986e-01	9.887433e-01	9.903955e-01	9.917370e-01	
228  9.33128	1.326390e-01	2.156972e-02	6.773716e-01	-9.082148e-01	-6.609677e-01	5.474502e-01	6.291080e-01	7.024359e-01	7.647688e-01	8.156386e-01	8.559908e-01	8.874297e-01	9.116842e-01	9.303053e-01	9.446091e-01	9.556424e-01	9.641814e-01	9.708396e-01	9.760624e-01	9.801790e-01	9.834553e-01	9.860789e-01	9.881938e-01	9.899076e-01	9.913032e-01	
143  10.1875	1.332905e-01	2.311861e-02	6.778343e-01	-8.512956e-01	-6.558065e-01	5.504235e-01	6.274055e-01	6.970267e-01	7.568831e-01	8.064454e-01	8.464085e-01	8.780808e-01	9.029360e-01	9.223377e-01	9.374761e-01	9.493251e-01	9.586235e-01	9.659694e-01	9.718020e-01	9.764521e-01	9.801935e-01	9.832212e-01	9.856857e-01	9.877009e-01	9.893565e-01	
97  11.7271	1.346616e-01	1.986650e-02	6.795581e-01	-9.303365e-01	-6.791149e-01	5.465223e-01	6.300900e-01	7.050241e-01	7.684638e-01	8.199234e-01	8.604451e-01	8.917640e-01	9.157290e-01	9.339784e-01	9.478843e-01	9.585340e-01	9.667195e-01	9.730582e-01	9.779983e-01	9.818688e-01	9.849313e-01	9.873697e-01	9.893248e-01	9.909012e-01	9.921783e-01	
774  9.93404	1.389384e-01	2.158489e-02	6.874685e-01	-9.480372e-01	-6.736064e-01	5.513695e-01	6.361929e-01	7.117233e-01	7.751649e-01	8.262073e-01	8.660826e-01	8.966750e-01	9.199280e-01	9.375286e-01	9.508682e-01	9.610397e-01	9.688254e-01	9.748261e-01	9.794871e-01	9.831324e-01	9.860091e-01	9.882921e-01	9.901175e-01	9.915857e-01	9.927727e-01	
8  10.5697	1.384698e-01	2.207159e-02	6.948260e-01	-9.827180e-01	-6.480368e-01	5.453404e-01	6.329419e-01	7.106823e-01	7.756575e-01	8.276162e-01	8.679372e-01	8.986638e-01	9.218636e-01	9.393187e-01	9.524862e-01	9.624668e-01	9.700639e-01	9.758993e-01	9.804155e-01	9.839334e-01	9.866999e-01	9.888889e-01	9.906341e-01	9.920342e-01	9.931629e-01	
18  10.2343	1.378063e-01	2.051685e-02	6.927987e-01	-9.811370e-01	-6.553525e-01	5.428832e-01	6.304631e-01	7.083961e-01	7.736881e-01	8.260016e-01	8.666572e-01	8.976700e-01	9.211057e-01	9.387454e-01	9.520460e-01	9.621299e-01	9.698075e-01	9.757033e-01	9.802645e-01	9.838154e-01	9.866070e-01	9.888154e-01	9.905756e-01	9.919869e-01	9.931243e-01	
214  9.3073	1.352664e-01	2.377882e-02	6.919393e-01	-8.738852e-01	-6.401290e-01	5.432398e-01	6.220921e-01	6.933775e-01	7.545915e-01	8.051772e-01	8.458597e-01	8.780070e-01	9.031566e-01	9.227266e-01	9.379506e-01	9.498323e-01	9.591295e-01	9.664523e-01	9.722541e-01	9.768734e-01	9.805822e-01	9.835753e-01	9.860066e-01	9.879919e-01	9.896207e-01	
173  11.0198	1.326256e-01	2.391697e-02	6.972244e-01	-8.878689e-01	-6.298745e-01	5.340364e-01	6.141029e-01	6.867105e-01	7.492164e-01	8.009583e-01	8.426104e-01	8.755338e-01	9.012861e-01	9.213146e-01	9.368833e-01	9.490242e-01	9.585147e-01	9.659797e-01	9.718881e-01	9.765891e-01	9.803597e-01	9.833990e-01	9.858657e-01	9.878792e-01	9.895302e-01	
2  12.1886	1.280711e-01	2.226089e-02	6.881457e-01	-9.082536e-01	-6.183016e-01	5.300759e-01	6.117705e-01	6.857471e-01	7.492802e-01	8.017054e-01	8.437529e-01	8.768593e-01	9.026537e-01	9.226383e-01	9.381158e-01	9.501453e-01	9.595203e-01	9.668755e-01	9.726801e-01	9.772834e-01	9.809671e-01	9.839319e-01	9.863333e-01	9.882883e-01	9.898876e-01	
2  9.77805	1.282249e-01	2.281616e-02	6.883036e-01	-9.292778e-01	-6.186302e-01	5.316963e-01	6.150745e-01	6.902547e-01	7.544448e-01	8.070489e-01	8.489301e-01	8.816627e-01	9.069841e-01	9.264703e-01	9.414684e-01	9.530568e-01	9.620386e-01	9.690513e-01	9.745605e-01	9.789109e-01	9.823779e-01	9.851568e-01	9.874001e-01	9.892216e-01	9.907075e-01	
41  10.2531	1.221732e-01	2.610588e-02	6.826964e-01	-7.965413e-01	-6.179913e-01	5.286983e-01	6.013310e-01	6.682785e-01	7.272450e-01	7.774249e-01	8.190631e-01	8.530177e-01	8.804078e-01	9.023533e-01	9.198961e-01	9.339385e-01	9.451897e-01	9.542449e-01	9.615655e-01	9.675052e-01	9.723586e-01	9.763410e-01	9.796273e-01	9.823514e-01	9.846193e-01	
286  9.51976	1.279099e-01	2.374255e-02	6.898384e-01	-8.923555e-01	-5.907160e-01	5.308542e-01	6.110770e-01	6.836698e-01	7.461337e-01	7.978852e-01	8.396227e-01	8.726980e-01	8.986483e-01	9.188991e-01	9.346958e-01	9.470553e-01	9.567512e-01	9.644111e-01	9.704939e-01	9.753449e-01	9.792482e-01	9.824066e-01	9.849789e-01	9.870850e-01	9.888173e-01	
86  10.3035	1.280989e-01	2.443374e-02	6.786917e-01	-8.132174e-01	-5.897341e-01	5.410120e-01	6.146812e-01	6.816981e-01	7.399953e-01	7.890417e-01	8.293310e-01	8.619030e-01	8.879881e-01	9.087638e-01	9.252922e-01	9.384717e-01	9.489987e-01	9.574504e-01	9.642700e-01	9.697953e-01	9.743047e-01	9.780013e-01	9.810499e-01	9.835761e-01	9.856787e-01	
12  8.64285	1.271753e-01	2.154785e-02	6.775360e-01	-9.205317e-01	-5.741200e-01	5.362202e-01	6.185483e-01	6.923452e-01	7.551778e-01	8.066663e-01	8.477477e-01	8.799775e-01	9.050323e-01	9.244225e-01	9.394374e-01	9.511090e-01	9.602124e-01	9.673674e-01	9.730218e-01	9.775096e-01	9.811074e-01	9.840101e-01	9.863667e-01	9.882892e-01	9.898652e-01	
392  10.7883	1.282108e-01	2.307833e-02	6.701471e-01	-8.493491e-01	-5.274827e-01	5.467090e-01	6.228024e-01	6.909628e-01	7.494090e-01	7.979473e-01	8.373699e-01	8.689369e-01	8.940177e-01	9.138653e-01	9.295744e-01	9.420518e-01	9.519868e-01	9.599415e-01	9.663491e-01	9.715363e-01	9.757666e-01	9.792319e-01	9.820886e-01	9.844558e-01	9.864261e-01	
152  9.2265	1.271123e-01	2.057213e-02	6.701795e-01	-9.447145e-01	-5.317105e-01	5.409674e-01	6.248963e-01	6.993201e-01	7.620346e-01	8.129457e-01	8.532369e-01	8.846327e-01	9.089060e-01	9.276093e-01	9.420412e-01	9.532328e-01	9.619452e-01	9.687797e-01	9.741773e-01	9.784643e-01	9.818987e-01	9.846651e-01	9.869099e-01	9.887425e-01	9.902457e-01	
796  8.85244	1.203407e-01	2.087917e-02	6.637509e-01	-9.050861e-01	-5.141660e-01	5.325505e-01	6.133028e-01	6.856328e-01	7.474289e-01	7.984065e-01	8.394449e-01	8.719730e-01	8.975397e-01	9.175503e-01	9.332180e-01	9.455323e-01	9.552389e-01	9.629395e-01	9.690873e-01	9.740212e-01	9.780126e-01	9.812573e-01	9.839124e-01	9.860965e-01	9.879016e-01	
371  8.85359	1.203584e-01	2.088429e-02	6.586495e-01	-8.705795e-01	-5.531721e-01	5.367663e-01	6.149140e-01	6.853219e-01	7.458627e-01	7.961420e-01	8.368884e-01	8.693900e-01	8.950841e-01	9.153000e-01	9.312030e-01	9.437537e-01	9.536824e-01	9.615829e-01	9.679076e-01	9.729962e-01	9.771213e-01	9.804805e-01	9.832342e-01	9.855038e-01	9.873829e-01	
564  8.83321	1.200942e-01	1.891918e-02	6.567636e-01	-9.341382e-01	-5.682991e-01	5.348492e-01	6.182637e-01	6.929141e-01	7.563223e-01	8.081296e-01	8.493328e-01	8.815504e-01	9.065154e-01	9.257759e-01	9.406445e-01	9.521732e-01	9.611428e-01	9.681731e-01	9.737187e-01	9.781165e-01	9.816349e-01	9.844652e-01	9.867579e-01	9.886256e-01	9.901544e-01	
62  11.266	1.158501e-01	2.054297e-02	6.608632e-01	-8.813615e-01	-5.663056e-01	5.245546e-01	6.037894e-01	6.757379e-01	7.379874e-01	7.899121e-01	8.321038e-01	8.657983e-01	8.924375e-01	9.133794e-01	9.298270e-01	9.427819e-01	9.530096e-01	9.611358e-01	9.676240e-01	9.728247e-01	9.770300e-01	9.804491e-01	9.832452e-01	9.855426e-01	9.874389e-01	
1  12.5952	1.204882e-01	1.963718e-02	6.673004e-01	-9.858983e-01	-5.517112e-01	5.285347e-01	6.161160e-01	6.941563e-01	7.599256e-01	8.131056e-01	8.548987e-01	8.871754e-01	9.118763e-01	9.307057e-01	9.450852e-01	9.561190e-01	9.646193e-01	9.712228e-01	9.763870e-01	9.804482e-01	9.836729e-01	9.862493e-01	9.883230e-01	9.900024e-01	9.913689e-01	
60  11.6603	1.196211e-01	1.987843e-02	6.578429e-01	-9.344291e-01	-5.476741e-01	5.348501e-01	6.181582e-01	6.925727e-01	7.557269e-01	8.073299e-01	8.484018e-01	8.805588e-01	9.055180e-01	9.248109e-01	9.397365e-01	9.513338e-01	9.603762e-01	9.674794e-01	9.730927e-01	9.775504e-01	9.811243e-01	9.840069e-01	9.863472e-01	9.882570e-01	9.898230e-01	
231  11.2925	1.172484e-01	2.368605e-02	6.658295e-01	-7.985367e-01	-5.565465e-01	5.282577e-01	6.006614e-01	6.669677e-01	7.251790e-01	7.746839e-01	8.158223e-01	8.494721e-01	8.767314e-01	8.986835e-01	9.163301e-01	9.305387e-01	9.419922e-01	9.512659e-01	9.588081e-01	9.649638e-01	9.700239e-01	9.742008e-01	9.776676e-01	9.805574e-01	9.829764e-01	
331  11.092	1.193692e-01	2.605167e-02	6.720165e-01	-7.588020e-01	-5.666913e-01	5.313694e-01	6.005757e-01	6.642817e-01	7.205996e-01	7.688992e-01	8.094133e-01	8.428801e-01	8.702598e-01	8.925230e-01	9.105860e-01	9.252572e-01	9.371817e-01	9.469102e-01	9.548809e-01	9.614335e-01	9.668535e-01	9.713522e-01	9.751068e-01	9.782537e-01	9.809019e-01	
7  12.1032	1.204146e-01	2.149083e-02	6.653284e-01	-9.134474e-01	-5.460502e-01	5.328322e-01	6.144605e-01	6.876908e-01	7.502130e-01	8.016595e-01	8.429159e-01	8.754620e-01	9.009078e-01	9.207136e-01	9.361352e-01	9.481890e-01	9.576380e-01	9.650939e-01	9.710166e-01	9.757480e-01	9.795562e-01	9.826351e-01	9.851437e-01	9.872007e-01	9.888950e-01	
215  10.8124	1.200861e-01	2.116572e-02	6.708403e-01	-9.444584e-01	-5.120259e-01	5.269637e-01	6.109568e-01	6.860586e-01	7.499129e-01	8.022102e-01	8.439411e-01	8.767041e-01	9.022030e-01	9.219654e-01	9.372944e-01	9.492363e-01	9.585719e-01	9.659240e-01	9.717482e-01	9.763841e-01	9.801090e-01	9.831197e-01	9.855692e-01	9.875725e-01	9.892190e-01	
559  9.10414	1.201475e-01	2.194595e-02	6.675527e-01	-8.810882e-01	-5.260484e-01	5.305943e-01	6.094971e-01	6.805848e-01	7.417429e-01	7.925781e-01	8.338178e-01	8.667495e-01	8.928159e-01	9.133507e-01	9.295235e-01	9.423029e-01	9.524257e-01	9.604917e-01	9.669571e-01	9.721652e-01	9.763924e-01	9.798393e-01	9.826681e-01	9.850018e-01	9.869358e-01	
20  9.33154	1.189682e-01	2.264053e-02	6.630220e-01	-8.453620e-01	-5.214032e-01	5.329824e-01	6.089281e-01	6.775599e-01	7.369509e-01	7.867122e-01	8.274605e-01	8.603285e-01	8.866122e-01	9.075292e-01	9.241644e-01	9.374330e-01	9.480371e-01	9.565552e-01	9.634360e-01	9.690200e-01	9.735840e-01	9.773302e-01	9.804244e-01	9.829930e-01	9.851345e-01	
414  10.0454	1.169873e-01	2.219112e-02	6.590683e-01	-8.425535e-01	-5.755235e-01	5.315209e-01	6.076015e-01	6.768197e-01	7.369612e-01	7.874380e-01	8.287624e-01	8.620373e-01	8.885694e-01	9.096056e-01	9.262653e-01	9.394919e-01	9.500114e-01	9.584215e-01	9.651818e-01	9.706403e-01	9.750799e-01	9.787067e-01	9.816878e-01	9.841504e-01	9.861938e-01	
25  9.78489	1.194564e-01	2.079897e-02	6.540162e-01	-8.584288e-01	-5.992400e-01	5.388601e-01	6.162863e-01	6.863849e-01	7.468601e-01	7.971849e-01	8.380032e-01	8.705599e-01	8.962770e-01	9.164834e-01	9.323510e-01	9.448464e-01	9.547097e-01	9.625449e-01	9.688001e-01	9.738135e-01	9.778673e-01	9.811630e-01	9.838586e-01	9.860739e-01	9.879027e-01	
276  9.48093	1.199662e-01	2.225716e-02	6.588472e-01	-8.189189e-01	-6.039215e-01	5.379222e-01	6.121910e-01	6.799198e-01	7.389108e-01	7.885532e-01	8.293054e-01	8.622096e-01	8.885138e-01	9.094194e-01	9.260133e-01	9.392136e-01	9.497312e-01	9.581538e-01	9.649337e-01	9.704144e-01	9.748768e-01	9.785258e-01	9.815280e-01	9.840101e-01	9.860711e-01	
36  12.6809	1.218262e-01	2.129480e-02	6.527372e-01	-7.989542e-01	-5.669807e-01	5.450319e-01	6.173359e-01	6.829425e-01	7.399879e-01	7.880499e-01	8.276441e-01	8.597803e-01	8.856353e-01	9.063314e-01	9.228823e-01	9.361492e-01	9.468021e-01	9.553989e-01	9.623694e-01	9.680426e-01	9.726943e-01	9.765251e-01	9.796983e-01	9.823387e-01	9.845452e-01	
18  9.12234	1.183526e-01	2.024885e-02	6.560309e-01	-8.686681e-01	-5.914947e-01	5.335759e-01	6.118554e-01	6.828114e-01	7.440763e-01	7.950766e-01	8.364401e-01	8.694190e-01	8.954538e-01	9.158944e-01	9.319321e-01	9.445507e-01	9.545027e-01	9.624020e-01	9.687037e-01	9.737510e-01	9.778288e-01	9.811407e-01	9.838472e-01	9.860698e-01	9.879033e-01	
189  9.44328	1.187882e-01	1.939153e-02	6.584175e-01	-9.090328e-01	-5.953100e-01	5.312059e-01	6.128091e-01	6.864783e-01	7.496289e-01	8.016956e-01	8.434586e-01	8.763662e-01	9.020374e-01	9.219588e-01	9.374169e-01	9.494531e-01	9.588525e-01	9.662463e-01	9.720929e-01	9.767355e-01	9.804579e-01	9.834608e-01	9.858980e-01	9.878857e-01	9.895144e-01	
48  12.2865	1.165473e-01	2.456715e-02	6.564378e-01	-7.596920e-01	-5.859667e-01	5.365601e-01	6.059180e-01	6.696946e-01	7.259538e-01	7.740657e-01	8.142905e-01	8.474028e-01	8.743969e-01	8.962693e-01	9.139546e-01	9.282721e-01	9.398734e-01	9.493128e-01	9.570235e-01	9.633414e-01	9.685537e-01	9.728710e-01	9.764659e-01	9.794715e-01	9.819947e-01	
708  9.86669	1.114177e-01	2.019479e-02	6.436343e-01	-8.273291e-01	-5.929447e-01	5.287499e-01	6.037321e-01	6.723429e-01	7.323021e-01	7.829100e-01	8.245600e-01	8.582574e-01	8.852398e-01	9.067112e-01	9.237683e-01	9.373472e-01	9.481721e-01	9.568426e-01	9.638241e-01	9.694697e-01	9.740674e-01	9.778271e-01	9.809203e-01	9.834772e-01	9.856001e-01	
185  10.2893	1.124498e-01	2.111786e-02	6.471589e-01	-8.277708e-01	-5.788803e-01	5.298503e-01	6.047686e-01	6.731721e-01	7.328638e-01	7.832069e-01	8.246288e-01	8.581503e-01	8.850067e-01	9.063957e-01	9.234067e-01	9.369629e-01	9.477828e-01	9.564636e-01	9.634617e-01	9.691252e-01	9.737428e-01	9.775242e-01	9.806394e-01	9.832179e-01	9.853616e-01	
169  11.6258	1.108663e-01	2.345113e-02	6.499926e-01	-7.736332e-01	-5.812320e-01	5.278729e-01	5.984113e-01	6.634306e-01	7.208928e-01	7.700889e-01	8.112372e-01	8.451033e-01	8.726933e-01	8.950257e-01	9.130600e-01	9.276394e-01	9.394349e-01	9.490179e-01	9.568334e-01	9.632264e-01	9.684929e-01	9.728489e-01	9.764708e-01	9.794946e-01	9.820294e-01	
562  10.2047	1.138898e-01	2.249953e-02	6.503509e-01	-7.835349e-01	-5.643753e-01	5.322696e-01	6.034718e-01	6.687176e-01	7.260621e-01	7.749097e-01	8.155839e-01	8.489307e-01	8.760094e-01	8.978688e-01	9.154825e-01	9.296971e-01	9.411810e-01	9.504994e-01	9.580927e-01	9.643009e-01	9.694122e-01	9.736376e-01	9.771498e-01	9.800819e-01	9.825398e-01	
134  10.4802	1.124038e-01	2.184314e-02	6.512768e-01	-8.062524e-01	-5.548990e-01	5.270743e-01	6.001058e-01	6.669477e-01	7.255713e-01	7.753607e-01	8.166704e-01	8.504028e-01	8.776815e-01	8.996105e-01	9.172078e-01	9.313531e-01	9.427380e-01	9.519442e-01	9.594208e-01	9.655134e-01	9.705149e-01	9.746387e-01	9.780577e-01	9.809046e-01	9.832853e-01	
128  14.2928	1.117920e-01	2.475175e-02	6.436960e-01	-6.899783e-01	-5.778297e-01	5.369846e-01	6.006044e-01	6.596967e-01	7.125554e-01	7.585393e-01	7.977317e-01	8.306586e-01	8.580624e-01	8.807274e-01	8.994210e-01	9.148431e-01	9.275672e-01	9.380962e-01	9.468370e-01	9.541106e-01	9.601974e-01	9.653062e-01	9.696147e-01	9.732615e-01	9.763595e-01	
973  12.5098	1.176461e-01	2.279907e-02	6.475827e-01	-7.608791e-01	-5.486272e-01	5.432870e-01	6.124127e-01	6.754577e-01	7.307326e-01	7.778035e-01	8.170580e-01	8.493350e-01	8.756488e-01	8.969903e-01	9.142742e-01	9.282966e-01	9.396866e-01	9.489772e-01	9.565889e-01	9.628469e-01	9.680254e-01	9.723266e-01	9.759188e-01	9.789319e-01	9.814693e-01	
56  11.0051	1.138855e-01	2.462452e-02	6.589931e-01	-7.571682e-01	-5.595727e-01	5.284255e-01	5.974742e-01	6.611075e-01	7.174518e-01	7.658655e-01	8.065576e-01	8.402410e-01	8.678540e-01	8.903509e-01	9.086372e-01	9.235149e-01	9.356280e-01	9.455296e-01	9.536521e-01	9.603334e-01	9.658668e-01	9.704674e-01	9.743117e-01	9.775364e-01	9.802523e-01	
237  9.60322	1.167819e-01	2.021805e-02	6.515866e-01	-8.507205e-01	-5.582186e-01	5.337260e-01	6.103361e-01	6.797332e-01	7.397921e-01	7.900251e-01	8.310291e-01	8.639669e-01	8.901808e-01	9.109347e-01	9.273531e-01	9.403777e-01	9.507306e-01	9.590046e-01	9.656546e-01	9.710246e-01	9.753929e-01	9.789621e-01	9.818964e-01	9.843205e-01	9.863322e-01	
348  9.65888	1.162473e-01	2.239366e-02	6.601665e-01	-8.317156e-01	-5.528926e-01	5.290798e-01	6.041562e-01	6.725204e-01	7.320835e-01	7.822848e-01	8.235943e-01	8.570481e-01	8.838804e-01	9.052811e-01	9.223300e-01	9.359421e-01	9.468280e-01	9.555779e-01	9.626457e-01	9.683773e-01	9.730593e-01	9.769001e-01	9.800713e-01	9.827033e-01	9.848969e-01	
450  9.55354	1.182558e-01	2.060955e-02	6.534946e-01	-8.652242e-01	-5.854584e-01	5.363999e-01	6.143254e-01	6.848236e-01	7.456125e-01	7.961798e-01	8.371830e-01	8.698822e-01	8.957096e-01	9.160024e-01	9.319392e-01	9.444914e-01	9.544011e-01	9.622737e-01	9.685611e-01	9.736039e-01	9.776826e-01	9.809984e-01	9.837109e-01	9.859405e-01	9.877818e-01	
58  8.99687	1.196835e-01	2.081633e-02	6.591461e-01	-8.624989e-01	-6.207233e-01	5.348113e-01	6.127606e-01	6.836234e-01	7.449183e-01	7.959889e-01	8.374137e-01	8.704253e-01	8.964609e-01	9.168753e-01	9.328678e-01	9.454298e-01	9.553185e-01	9.631513e-01	9.693882e-01	9.743759e-01	9.783980e-01	9.816582e-01	9.843176e-01	9.864981e-01	9.882940e-01	
1277  9.71075	1.173141e-01	2.261935e-02	6.597930e-01	-8.133649e-01	-6.174400e-01	5.320977e-01	6.060701e-01	6.739268e-01	7.333517e-01	7.836007e-01	8.250211e-01	8.585774e-01	8.854759e-01	9.068993e-01	9.239302e-01	9.374939e-01	9.483100e-01	9.569770e-01	9.639562e-01	9.695987e-01	9.741934e-01	9.779506e-01	9.810417e-01	9.835971e-01	9.857186e-01	
81  10.3001	1.173746e-01	2.387284e-02	6.607629e-01	-7.746120e-01	-6.492804e-01	5.334122e-01	6.044262e-01	6.701317e-01	7.282013e-01	7.777760e-01	8.190349e-01	8.527720e-01	8.800525e-01	9.019568e-01	9.194984e-01	9.335619e-01	9.448443e-01	9.539334e-01	9.612879e-01	9.672598e-01	9.721423e-01	9.761497e-01	9.794578e-01	9.822012e-01	9.844856e-01	
37  10.2191	1.215079e-01	1.930286e-02	6.631204e-01	-9.494084e-01	-6.319533e-01	5.333786e-01	6.184463e-01	6.949090e-01	7.598446e-01	8.126921e-01	8.544393e-01	8.868027e-01	9.116359e-01	9.305946e-01	9.450756e-01	9.561938e-01	9.647585e-01	9.713991e-01	9.765856e-01	9.806618e-01	9.838936e-01	9.864698e-01	9.885384e-01	9.902090e-01	9.915649e-01	
102  11.3875	1.206689e-01	2.147622e-02	6.702760e-01	-9.113435e-01	-6.245589e-01	5.291392e-01	6.111357e-01	6.854403e-01	7.492651e-01	8.019136e-01	8.441097e-01	8.772997e-01	9.031287e-01	9.231149e-01	9.385739e-01	9.505716e-01	9.599076e-01	9.672214e-01	9.729869e-01	9.775560e-01	9.812075e-01	9.841409e-01	9.865138e-01	9.884443e-01	9.900221e-01	
92  11.1537	1.218729e-01	2.371925e-02	6.683271e-01	-7.943874e-01	-5.815283e-01	5.358133e-01	6.079710e-01	6.739634e-01	7.317612e-01	7.807688e-01	8.213601e-01	8.544512e-01	8.811676e-01	9.026117e-01	9.197960e-01	9.335908e-01	9.446792e-01	9.536345e-01	9.608995e-01	9.668143e-01	9.716647e-01	9.756589e-01	9.789668e-01	9.817188e-01	9.840180e-01	
352  10.447	1.231026e-01	2.248337e-02	6.650608e-01	-8.261792e-01	-5.488106e-01	5.392543e-01	6.137383e-01	6.811568e-01	7.395862e-01	7.886178e-01	8.288309e-01	8.613164e-01	8.873300e-01	9.080579e-01	9.245622e-01	9.377383e-01	9.482774e-01	9.567509e-01	9.635997e-01	9.691589e-01	9.737047e-01	9.774380e-01	9.805224e-01	9.830824e-01	9.852168e-01	
12  10.78	1.210040e-01	2.458124e-02	6.682888e-01	-8.101853e-01	-5.513856e-01	5.360200e-01	6.092646e-01	6.758733e-01	7.339207e-01	7.829251e-01	8.233630e-01	8.562274e-01	8.826954e-01	9.038990e-01	9.208654e-01	9.344706e-01	9.453981e-01	9.542185e-01	9.613728e-01	9.671984e-01	9.719758e-01	9.759100e-01	9.791689e-01	9.818811e-01	9.841479e-01	
1297  10.0642	1.222022e-01	2.053541e-02	6.705078e-01	-9.469986e-01	-5.712287e-01	5.305971e-01	6.151279e-01	6.908867e-01	7.552476e-01	8.077837e-01	8.494913e-01	8.820266e-01	9.071689e-01	9.265100e-01	9.413983e-01	9.529096e-01	9.618417e-01	9.688264e-01	9.743206e-01	9.786629e-01	9.821286e-01	9.849119e-01	9.871625e-01	9.889920e-01	9.904864e-01	
113  9.86186	1.241332e-01	2.031246e-02	6.741987e-01	-9.671138e-01	-5.737091e-01	5.312082e-01	6.173726e-01	6.943524e-01	7.594317e-01	8.122328e-01	8.538713e-01	8.861329e-01	9.108965e-01	9.298247e-01	9.443119e-01	9.554508e-01	9.640469e-01	9.707336e-01	9.759714e-01	9.800986e-01	9.833795e-01	9.860022e-01	9.881148e-01	9.898271e-01	9.912217e-01	
268  9.39217	1.240825e-01	2.057314e-02	6.646913e-01	-9.177194e-01	-5.658738e-01	5.393277e-01	6.213260e-01	6.946416e-01	7.569522e-01	8.079573e-01	8.486352e-01	8.805502e-01	9.053723e-01	9.245963e-01	9.394936e-01	9.510864e-01	9.601393e-01	9.672636e-01	9.729007e-01	9.773807e-01	9.809756e-01	9.838782e-01	9.862368e-01	9.881631e-01	9.897439e-01	
492  8.96831	1.217262e-01	2.089989e-02	6.610103e-01	-8.798761e-01	-5.867729e-01	5.378310e-01	6.169284e-01	6.882689e-01	7.495310e-01	8.002451e-01	8.411570e-01	8.736135e-01	8.991193e-01	9.190625e-01	9.346541e-01	9.468834e-01	9.565000e-01	9.641100e-01	9.701681e-01	9.750144e-01	9.789223e-01	9.820889e-01	9.846725e-01	9.867924e-01	9.885397e-01	
329  10.3771	1.203372e-01	2.037423e-02	6.572516e-01	-8.657430e-01	-5.202627e-01	5.367080e-01	6.142545e-01	6.839506e-01	7.438568e-01	7.936747e-01	8.341528e-01	8.665542e-01	8.922744e-01	9.126016e-01	9.286666e-01	9.414041e-01	9.515279e-01	9.596209e-01	9.661291e-01	9.713884e-01	9.756697e-01	9.791704e-01	9.820514e-01	9.844350e-01	9.864159e-01	
